"ID","Series","Repeat","Ambient Humidity","Ambient Temperature","ECSt mAU","gH+","Leaf Angle","Leaf Temperature Differential","LEF","Light Intensity (PAR)","NPQt","Phi2","PhiNO","PhiNPQ","PS1 Active Centers","PS1 Open Centers","PS1 Over Reduced Centers","PS1 Oxidized Centers","Relative Chlorophyll","Thickness","vH+","time","Leaf position","Plant ID","Plot ID","Time","Time of Day","User","Device ID","Latitude","Longitude","Issues"
6501756,"Whole Data Set",1,36.427,37.19,0.00012,366.064,60.415,-6.22,28.623553199999996,101.448,1.124,0.627,0.176,0.198,5.252,0.673,0.41,-0.083,70.09,0.33,0.044,"07/12/2026 4:50 PM","Lower",04,"P01","Late",16.8475,"suraj karkee","41:00:13:15",39.208346666666664,-96.593835,""
6501755,"Whole Data Set",1,35.999,37.26,0.00006,1375.3,83.929,-6.69,29.37831525,112.755,1.441,0.579,0.172,0.249,3.962,0.707,0.286,0.007,67.9,0.22,0.083,"07/12/2026 4:51 PM","Upper",05,"P01","Late",16.856944444444444,"suraj karkee","41:00:13:15",39.20837166666667,-96.59381333333334,""
6501754,"Whole Data Set",1,36.004,37.31,0.0001,843.008,54.935,-5.88,33.010040249999996,129.833,1.671,0.565,0.163,0.272,3.873,0.935,0.188,-0.123,67.94,0.24,0.084,"07/12/2026 4:52 PM","Middle",05,"P01","Late",16.866666666666667,"suraj karkee","41:00:13:15",39.208333333333336,-96.59382666666667,""
6501753,"Whole Data Set",1,35.44,37.34,0.00027,187.197,55.886,-5.87,40.90952339999999,159.212,1.486,0.571,0.173,0.256,4.746,0.649,0.391,-0.04,68.58,0.23,0.051,"07/12/2026 4:52 PM","Lower",05,"P01","Late",16.87638888888889,"suraj karkee","41:00:13:15",39.20835,-96.59382499999998,""
6501752,"Whole Data Set",1,34.753,37.34,0.00083,178.415,85.959,-5.15,178.09025400000002,1019.99,3.448,0.388,0.138,0.475,3.286,0.198,0.15,0.652,64.7,0.35,0.148,"07/12/2026 4:53 PM","Upper",06,"P01","Late",16.885555555555555,"suraj karkee","41:00:13:15",39.20833666666667,-96.59386166666667,""
6501751,"Whole Data Set",1,34.945,37.33,0.00053,130.363,64.874,-7.46,84.4974207,371.091,1.936,0.506,0.168,0.326,3.648,0.626,0.382,-0.008,58.51,0.38,0.069,"07/12/2026 4:53 PM","Middle",06,"P01","Late",16.895,"suraj karkee","41:00:13:15",39.20836833333333,-96.59384,""
6501750,"Whole Data Set",1,33.295,37.32,0.00116,223.365,76.146,-5.43,237.2390559,1612.226,4.487,0.327,0.123,0.551,3.755,0.615,0.206,0.179,66.47,0.21,0.259,"07/12/2026 4:54 PM","Lower",06,"P01","Late",16.904722222222222,"suraj karkee","41:00:13:15",39.20835833333333,-96.59384666666668,""
6501749,"Whole Data Set",1,34.443,37.38,0.00027,311.681,76.233,-3.97,71.54638920000001,277.958,1.445,0.572,0.175,0.253,3.505,0.809,0.147,0.044,65.68,0.34,0.084,"07/12/2026 4:55 PM","Upper",08,"P01","Late",16.92027777777778,"suraj karkee","41:00:13:15",39.208380000000005,-96.59384166666665,""
6501748,"Whole Data Set",1,33.113,37.47,0.00016,178.009,70.131,-6.6,24.4960281,87.658,1.279,0.621,0.166,0.213,4.823,0.697,0.404,-0.101,67.3,0.29,0.028,"07/12/2026 4:56 PM","Middle",08,"P01","Late",16.939166666666665,"suraj karkee","41:00:13:15",39.20837166666667,-96.59383666666666,""
6501747,"Whole Data Set",1,32.527,37.53,0.00108,242.902,50.99,-6.42,218.5486875,1766.05,4.688,0.275,0.127,0.597,2.825,0.745,-0.127,0.382,68.26,0.26,0.262,"07/12/2026 4:56 PM","Lower",08,"P01","Late",16.948333333333334,"suraj karkee","41:00:13:15",39.208385,-96.59383000000001,""
6501689,"Whole Data Set",1,64.171,25.97,0.0002,232.529,82.706,0.64,45.08564895,167.823,0.859,0.597,0.217,0.186,4.393,0.457,0.634,-0.091,66.59,0.19,0.047,"07/12/2026 9:11 AM","Upper",05,"P02","Morning",9.187222222222223,"suraj karkee","41:00:13:15",39.20840833333333,-96.59389166666666,""
6501688,"Whole Data Set",1,64.312,26.31,0.00042,213.413,103.375,0.54,108.50252040000002,439.994,1.162,0.548,0.209,0.243,0,"null","null","null",66.65,4.51,0.09,"07/12/2026 9:11 AM","Middle",05,"P02","Morning",9.19888888888889,"suraj karkee","41:00:13:15",39.208421666666666,-96.59390166666665,""
6501687,"Whole Data Set",1,63.68,26.62,0.00125,90.808,41.814,0.17,143.85091365,817.567,1.651,0.391,0.23,0.38,4.64,0.324,0.4,0.276,69.69,0.23,0.114,"07/12/2026 9:12 AM","Lower",05,"P02","Morning",9.208888888888888,"suraj karkee","41:00:13:15",39.20840333333333,-96.593935,""
6501686,"Whole Data Set",1,63.374,27.25,0.00021,225.092,49.638,-0.54,53.640770399999994,202.724,1.152,0.588,0.192,0.221,4.354,0.44,0.607,-0.046,63.78,0.21,0.047,"07/12/2026 9:13 AM","Upper",07,"P02","Morning",9.229444444444445,"suraj karkee","41:00:13:15",39.20843,-96.5939,""
6501685,"Whole Data Set",1,61.013,27.93,0.00089,197.247,75.333,0.82,223.01719605,1635.623,3.94,0.303,0.141,0.556,5.535,0.39,0.602,0.007,64.66,0.28,0.176,"07/12/2026 9:15 AM","Middle",07,"P02","Morning",9.252777777777778,"suraj karkee","41:00:13:15",39.208423333333336,-96.59391,""
6501684,"Whole Data Set",1,60.654,28.23,0.00023,218.585,18.571,-1.94,61.727658749999996,238.561,1.244,0.575,0.19,0.236,4.967,0.38,0.536,0.084,68.41,0.23,0.05,"07/12/2026 9:15 AM","Lower",07,"P02","Morning",9.263055555555555,"suraj karkee","41:00:13:15",39.20844666666667,-96.593935,""
6501683,"Whole Data Set",1,60.376,28.6,0.00022,220.519,74.84,-0.29,49.529363399999994,186.868,1.095,0.589,0.196,0.215,2.986,0.724,0.394,-0.117,66.17,0.24,0.049,"07/12/2026 9:16 AM","Upper",09,"P02","Morning",9.27638888888889,"suraj karkee","41:00:13:15",39.20843,-96.59392166666666,""
6501682,"Whole Data Set",1,59.956,28.88,0.0002,344.997,82.731,0.95,48.6675675,185.825,0.788,0.582,0.234,0.184,3.935,0.642,0.56,-0.202,66.14,0.23,0.069,"07/12/2026 9:17 AM","Middle",09,"P02","Morning",9.286388888888888,"suraj karkee","41:00:13:15",39.208470000000005,-96.59387833333334,""
6501681,"Whole Data Set",1,59.733,29.15,0.00015,392.006,42.132,-1.26,45.03836654999999,167.647,1.14,0.597,0.188,0.215,6.142,0.528,0.621,-0.148,69.48,0.32,0.059,"07/12/2026 9:17 AM","Lower",09,"P02","Morning",9.295277777777777,"suraj karkee","41:00:13:15",39.20846166666667,-96.59387999999998,""
6501680,"Whole Data Set",1,60.175,29.47,0.00043,180.521,80.688,-0.8,92.04183,397.16,1.842,0.515,0.171,0.314,3.9,0.831,0.298,-0.129,60.97,0.33,0.078,"07/12/2026 9:18 AM","Upper",11,"P02","Morning",9.305833333333334,"suraj karkee","41:00:13:15",39.208425000000005,-96.59389666666667,""
6501679,"Whole Data Set",1,59.36,29.8,0.00017,312.52,62.971,-1.69,43.72657469999999,163.862,1.079,0.593,0.196,0.211,4.74,0.518,0.519,-0.037,69.04,0.21,0.053,"07/12/2026 9:19 AM","Middle",11,"P02","Morning",9.316666666666666,"suraj karkee","41:00:13:15",39.208466666666666,-96.593895,""
6501678,"Whole Data Set",1,57.258,30.2,0.00086,222.066,73.388,-0.37,232.1286336,1791.116,4.732,0.288,0.124,0.588,4.862,0.445,0.524,0.031,64.82,0.23,0.191,"07/12/2026 9:19 AM","Lower",11,"P02","Morning",9.331111111111111,"suraj karkee","41:00:13:15",39.20840666666666,-96.59391166666667,""
6501677,"Whole Data Set",1,47.046,33.73,0.00017,189.851,84.047,-3.8,34.56321435,123.683,1.074,0.621,0.183,0.196,5.274,0.31,0.537,0.153,64.21,0.27,0.032,"07/12/2026 9:33 AM","Upper",01,"P03","Morning",9.562777777777779,"suraj karkee","41:00:13:15",39.20845166666666,-96.59384333333334,""
6501676,"Whole Data Set",1,47.522,33.74,0.00067,261.65,42.418,-2.77,202.57244189999997,1438.214,4.48,0.313,0.125,0.561,3.356,0.596,0.062,0.341,63.57,0.2,0.175,"07/12/2026 9:34 AM","Middle",01,"P03","Morning",9.573333333333332,"suraj karkee","41:00:13:15",39.208455,-96.59381833333333,""
6501675,"Whole Data Set",1,45.908,33.78,0.00125,81.816,32.528,-3.63,118.97427015000001,625.029,1.729,0.423,0.211,0.365,1.561,1.028,-0.656,0.628,67.44,0.22,0.102,"07/12/2026 9:35 AM","Lower",01,"P03","Morning",9.583333333333334,"suraj karkee","41:00:13:15",39.20848,-96.59384166666665,""
6501674,"Whole Data Set",1,46.478,33.76,0.00013,326.084,64.293,-4.43,26.472715200000003,96.757,1.016,0.608,0.195,0.198,3.157,0.673,0.366,-0.039,63.78,0.19,0.042,"07/12/2026 9:35 AM","Upper",02,"P03","Morning",9.593333333333334,"suraj karkee","41:00:13:15",39.20847666666667,-96.59382833333332,""
6501673,"Whole Data Set",1,47.172,33.8,0.00029,303.309,44.718,-5.13,82.1039625,317.31,1.558,0.575,0.166,0.259,2.853,0.974,0.006,0.019,62.81,0.23,0.088,"07/12/2026 9:36 AM","Middle",02,"P03","Morning",9.603055555555555,"suraj karkee","41:00:13:15",39.208475,-96.59384166666665,""
6501672,"Whole Data Set",1,47.751,33.88,0.001,108.479,31.886,-5.63,102.1887189,496.906,1.716,0.457,0.2,0.343,3.899,0.476,0.384,0.139,68.67,0.24,0.108,"07/12/2026 9:36 AM","Lower",02,"P03","Morning",9.613055555555555,"suraj karkee","41:00:13:15",39.20843833333333,-96.59384166666665,""
6501671,"Whole Data Set",1,47.535,33.98,0.00089,212.218,84.603,-5.09,212.9730057,1582.854,2.471,0.299,0.202,0.499,3.831,0.503,0.127,0.37,66.33,0.22,0.189,"07/12/2026 9:37 AM","Upper",05,"P03","Morning",9.625,"suraj karkee","41:00:13:15",39.20845666666666,-96.59384833333334,""
6501670,"Whole Data Set",1,47.043,34.05,0.00013,694.708,55.078,-5.52,36.944748000000004,137.52,1.271,0.597,0.177,0.225,3.365,0.609,0.346,0.044,65.02,0.19,0.09,"07/12/2026 9:38 AM","Middle",05,"P03","Morning",9.63361111111111,"suraj karkee","41:00:13:15",39.20844666666667,-96.59383166666666,""
6501669,"Whole Data Set",1,47.312,34.12,0.00113,163.759,48.836,-3.75,188.867547,1907.753,6.279,0.22,0.107,0.673,4.36,0.479,0.262,0.259,68.81,0.23,0.185,"07/12/2026 9:38 AM","Lower",05,"P03","Morning",9.6425,"suraj karkee","41:00:13:15",39.208445,-96.59381666666668,""
6501668,"Whole Data Set",1,47.561,34.22,0.00085,227.191,74.822,-3.79,251.73580950000002,1902.765,5.391,0.294,0.11,0.595,4.091,0.429,0.215,0.356,59.88,0.34,0.193,"07/12/2026 9:39 AM","Upper",10,"P03","Morning",9.655277777777778,"suraj karkee","41:00:13:15",39.20846166666667,-96.59378999999998,""
6501667,"Whole Data Set",1,46.28,34.29,0.00007,-2409.264,52.295,-4.92,49.54519125,191.479,1.124,0.575,0.2,0.225,4.494,0.517,0.64,-0.157,67.83,0.24,-0.169,"07/12/2026 9:39 AM","Middle",10,"P03","Morning",9.665833333333333,"suraj karkee","41:00:13:15",39.208481666666664,-96.59381333333334,""
6501666,"Whole Data Set",1,46.561,34.34,0.00059,269.076,54.857,-4.19,190.58387670000005,1287.294,3.014,0.329,0.167,0.504,5.759,0.311,0.531,0.159,71.93,0.27,0.159,"07/12/2026 9:40 AM","Lower",10,"P03","Morning",9.67611111111111,"suraj karkee","41:00:13:15",39.20849333333333,-96.59382499999998,""
6501665,"Whole Data Set",1,46.696,34.51,0.00056,303.687,64.995,-4.5,240.7627449,1682.479,2.155,0.318,0.216,0.466,3.853,0.46,0.314,0.226,65.97,0.29,0.17,"07/12/2026 9:41 AM","Upper",04,"P01","Morning",9.6975,"suraj karkee","41:00:13:15",39.20838333333334,-96.59382,""
6501664,"Whole Data Set",1,47.755,34.6,0.00012,413.46,55.704,-5.55,33.2136882,122.199,1.118,0.604,0.187,0.209,4.209,0.718,0.339,-0.057,68.53,0.19,0.05,"07/12/2026 9:42 AM","Middle",04,"P01","Morning",9.706944444444444,"suraj karkee","41:00:13:15",39.20838166666667,-96.59384,""
6501663,"Whole Data Set",1,46.51,34.67,0.00009,381.73,57.029,-6.18,40.9428918,148.667,1.144,0.612,0.181,0.207,4.404,0.614,0.446,-0.06,69.48,0.25,0.034,"07/12/2026 9:42 AM","Lower",04,"P01","Morning",9.716388888888888,"suraj karkee","41:00:13:15",39.20838666666667,-96.59382333333333,""
6501662,"Whole Data Set",1,46.936,34.74,0.00077,136.347,76.748,-5.81,99.368019,488.535,1.619,0.452,0.209,0.339,3.931,0.576,0.306,0.118,66.98,0.3,0.105,"07/12/2026 9:43 AM","Upper",05,"P01","Morning",9.726111111111111,"suraj karkee","41:00:13:15",39.20840333333333,-96.59383333333332,""
6501661,"Whole Data Set",1,46.751,34.81,0.00015,264.188,71.395,-6.46,46.9892304,176.386,1.275,0.592,0.179,0.229,4.639,0.591,0.421,-0.012,68.59,0.24,0.04,"07/12/2026 9:44 AM","Middle",05,"P01","Morning",9.736388888888888,"suraj karkee","41:00:13:15",39.208378333333336,-96.59381499999999,""
6501660,"Whole Data Set",1,46.924,34.87,0.00017,466.45,46.897,-6.44,27.085517999999997,100.99,1.13,0.596,0.19,0.214,3.598,0.678,0.314,0.008,66.93,0.25,0.079,"07/12/2026 9:44 AM","Lower",05,"P01","Morning",9.745833333333332,"suraj karkee","41:00:13:15",39.20838833333333,-96.59382166666667,""
6501659,"Whole Data Set",1,46.452,34.92,0.00098,221.971,65.546,-3.11,235.06143480000003,1653.034,4.562,0.316,0.123,0.561,3.305,0.54,0.156,0.304,62.58,0.33,0.218,"07/12/2026 9:45 AM","Upper",06,"P01","Morning",9.755833333333333,"suraj karkee","41:00:13:15",39.208369999999995,-96.59387333333333,""
6501658,"Whole Data Set",1,47.021,34.99,0.00013,356.794,70.617,-3.66,40.2834978,152.243,1.067,0.588,0.199,0.213,3.534,0.779,0.318,-0.097,67.69,0.24,0.046,"07/12/2026 9:45 AM","Middle",06,"P01","Morning",9.764722222222222,"suraj karkee","41:00:13:15",39.208395,-96.59380333333333,""
6501657,"Whole Data Set",1,45.487,35.06,0.00016,368.954,53.025,-6.21,37.2610854,139.398,1.087,0.594,0.194,0.211,3.46,0.57,0.378,0.053,69.09,0.28,0.059,"07/12/2026 9:46 AM","Lower",06,"P01","Morning",9.774722222222223,"suraj karkee","41:00:13:15",39.20838333333334,-96.59383166666666,""
6501656,"Whole Data Set",1,44.981,35.14,0.00019,370.888,58.258,-5.31,33.8619294,125.834,1.278,0.598,0.176,0.225,3.174,0.979,0.266,-0.245,66.04,0.19,0.07,"07/12/2026 9:47 AM","Upper",08,"P01","Morning",9.785,"suraj karkee","41:00:13:15",39.208395,-96.59380333333333,""
6501655,"Whole Data Set",1,45.357,35.2,0.0002,340.202,67.265,-5.45,51.63140745,197.481,1.349,0.581,0.178,0.24,3.714,0.689,0.334,-0.023,66.5,0.2,0.068,"07/12/2026 9:47 AM","Middle",08,"P01","Morning",9.794444444444444,"suraj karkee","41:00:13:15",39.20838666666667,-96.59381166666665,""
6501654,"Whole Data Set",1,45.604,35.26,0.00015,279.632,60.276,-4.57,40.4517474,149.572,0.936,0.601,0.206,0.193,3.941,0.654,0.328,0.018,67.44,0.21,0.042,"07/12/2026 9:48 AM","Lower",08,"P01","Morning",9.804166666666667,"suraj karkee","41:00:13:15",39.20843333333333,-96.59382333333333,""
6501597,"Whole Data Set",1,42.117,34.9,0.0004,232.89,70.562,-4.79,96.19358309999998,361.698,1.335,0.591,0.175,0.234,5.628,0.633,0.537,-0.17,63.05,0.43,0.093,"07/12/2026 12:11 PM","Upper",01,"P02","Noon",12.185833333333333,"suraj karkee","41:00:13:15",39.208441666666666,-96.59385333333333,""
6501596,"Whole Data Set",1,42.836,34.94,0.00026,192.665,59.016,-4.11,62.99741250000001,254.535,1.725,0.55,0.165,0.285,3.653,0.789,0.229,-0.018,64.64,0.27,0.05,"07/12/2026 12:12 PM","Middle",01,"P02","Noon",12.20111111111111,"suraj karkee","41:00:13:15",39.208459999999995,-96.59386833333335,""
6501595,"Whole Data Set",1,43.705,35.03,0.00056,249.002,35.719,-3.36,213.0712272,1443.572,3.37,0.328,0.154,0.518,4.401,0.383,0.335,0.282,70.19,0.26,0.139,"07/12/2026 12:12 PM","Lower",01,"P02","Noon",12.210555555555555,"suraj karkee","41:00:13:15",39.20844833333333,-96.59384166666665,""
6501594,"Whole Data Set",1,42.113,35.13,0.00034,266.247,61.872,-3.74,76.42935720000001,300.076,1.296,0.566,0.189,0.245,3.688,0.545,0.336,0.119,62.9,0.21,0.091,"07/12/2026 12:13 PM","Upper",02,"P02","Noon",12.220555555555556,"suraj karkee","41:00:13:15",39.208485,-96.59381666666668,""
6501593,"Whole Data Set",1,41.148,35.17,0.00069,270.172,58.019,-4.38,255.82291199999997,1833.856,4.482,0.31,0.126,0.564,3.541,0.41,0.228,0.362,63.45,0.26,0.186,"07/12/2026 12:13 PM","Middle",02,"P02","Noon",12.229444444444445,"suraj karkee","41:00:13:15",39.208418333333334,-96.59385166666668,""
6501592,"Whole Data Set",1,42.314,35.24,0.00082,238.758,35.186,-4.87,241.64982450000005,1204.035,2.236,0.446,0.171,0.383,7.83,0.474,0.28,0.247,68.39,0.34,0.196,"07/12/2026 12:14 PM","Lower",02,"P02","Noon",12.238055555555555,"suraj karkee","41:00:13:15",39.208441666666666,-96.593845,""
6501591,"Whole Data Set",1,42.488,35.31,0.00056,188.708,70.113,-5.12,107.56923119999999,481.941,1.71,0.496,0.186,0.318,3.527,0.843,0.127,0.03,62.7,0.27,0.106,"07/12/2026 12:14 PM","Upper",05,"P02","Noon",12.249166666666666,"suraj karkee","41:00:13:15",39.20845166666666,-96.59384999999999,""
6501590,"Whole Data Set",1,41.478,35.37,0.0004,348.513,50.664,-5.76,146.8775673,625.277,1.55,0.522,0.188,0.291,3.537,0.922,0.337,-0.258,66.3,0.23,0.139,"07/12/2026 12:15 PM","Middle",05,"P02","Noon",12.258055555555556,"suraj karkee","41:00:13:15",39.20843333333333,-96.59383833333335,""
6501589,"Whole Data Set",1,40.298,35.43,0.00064,304.77,56.762,-5.14,229.50442485000002,1639.903,4.494,0.311,0.125,0.563,4.158,0.506,0.191,0.303,69.89,0.26,0.195,"07/12/2026 12:16 PM","Lower",05,"P02","Noon",12.266944444444444,"suraj karkee","41:00:13:15",39.20844666666667,-96.59384333333334,""
6501588,"Whole Data Set",1,40.096,36.12,0.00065,188.863,67.274,-4.13,184.23792225000003,798.085,2.053,0.513,0.159,0.327,-3.337,-0.752,2.036,-0.284,63.28,1.25,0.123,"07/12/2026 12:21 PM","Upper",10,"P02","Noon",12.351388888888888,"suraj karkee","41:00:13:15",39.208485,-96.59385666666667,""
6501587,"Whole Data Set",1,41.006,36.25,0.00061,273.196,34.048,-4.86,179.72235270000002,1034.671,1.928,0.386,0.21,0.404,0.976,2.321,-2.115,0.794,66.87,0.22,0.167,"07/12/2026 12:21 PM","Middle",10,"P02","Noon",12.363333333333333,"suraj karkee","41:00:13:15",39.20845333333333,-96.59383666666666,""
6501586,"Whole Data Set",1,39.77,36.38,0.00019,205.975,48.089,-3.27,69.5529108,264.661,1.469,0.584,0.168,0.247,4.655,0.812,0.143,0.045,68.83,0.3,0.039,"07/12/2026 12:22 PM","Lower",10,"P02","Noon",12.376666666666667,"suraj karkee","41:00:13:15",39.208465000000004,-96.59385166666668,""
6501585,"Whole Data Set",1,41.015,37.58,0.00046,259.226,77.504,-4.69,151.2439119,729.062,2.353,0.461,0.161,0.379,3.509,0.655,0.266,0.078,67.98,0.28,0.119,"07/12/2026 12:26 PM","Upper",05,"P02","Noon",12.44888888888889,"suraj karkee","41:00:13:15",39.20839,-96.59393666666668,""
6501584,"Whole Data Set",1,40.744,37.63,0.00037,238.951,85.331,-5.3,63.08754840000001,261.557,1.561,0.536,0.181,0.283,4.199,0.576,0.178,0.246,67.27,0.27,0.088,"07/12/2026 12:27 PM","Middle",05,"P02","Noon",12.45861111111111,"suraj karkee","41:00:13:15",39.20843166666667,-96.593935,""
6501583,"Whole Data Set",1,39.485,37.68,0.00047,309.103,49.973,-6.13,178.057431,1069.414,3.32,0.37,0.146,0.484,5.22,0.469,0.426,0.105,69.7,0.23,0.145,"07/12/2026 12:28 PM","Lower",05,"P02","Noon",12.467777777777778,"suraj karkee","41:00:13:15",39.20838833333333,-96.59393166666665,""
6501582,"Whole Data Set",1,40.211,37.73,0.0005,298.881,55.615,-4.7,172.87335225,967.665,3.155,0.397,0.145,0.458,3.57,0.456,0.344,0.199,61.96,0.23,0.149,"07/12/2026 12:28 PM","Upper",07,"P02","Noon",12.478333333333333,"suraj karkee","41:00:13:15",39.208465000000004,-96.59391666666667,""
6501581,"Whole Data Set",1,40.674,37.79,0.00023,242.393,82.287,-4.64,79.84482750000001,344.53,1.91,0.515,0.167,0.318,4.212,0.788,0.196,0.015,66.27,0.26,0.056,"07/12/2026 12:29 PM","Middle",07,"P02","Noon",12.488055555555555,"suraj karkee","41:00:13:15",39.20843833333333,-96.59393999999999,""
6501580,"Whole Data Set",1,40.656,37.86,0.00049,348.796,36.978,-5.05,220.92342435000003,1519.941,4.041,0.323,0.134,0.542,3.302,0.651,0.155,0.194,68.91,0.26,0.171,"07/12/2026 12:29 PM","Lower",07,"P02","Noon",12.499722222222221,"suraj karkee","41:00:13:15",39.20843,-96.59390499999999,""
6501579,"Whole Data Set",1,37.726,37.94,0.00024,176.562,68.327,-5.53,56.0099988,211.678,1.407,0.588,0.171,0.241,3.669,0.544,0.322,0.134,66.1,0.25,0.042,"07/12/2026 12:31 PM","Upper",09,"P02","Noon",12.52638888888889,"suraj karkee","41:00:13:15",39.208418333333334,-96.59391833333332,""
6501578,"Whole Data Set",1,37.665,37.94,0.0002,439.875,88.685,-5.27,54.314574300000004,214.767,1.223,0.562,0.197,0.241,3.686,0.799,0.258,-0.058,68.41,0.25,0.088,"07/12/2026 12:32 PM","Middle",09,"P02","Noon",12.536666666666667,"suraj karkee","41:00:13:15",39.208463333333334,-96.59391333333333,""
6501577,"Whole Data Set",1,37.317,37.95,0.00067,201.681,55.701,-6.4,137.90810385,752.979,3.006,0.407,0.148,0.445,5.33,0.546,0.305,0.149,71.03,0.3,0.135,"07/12/2026 12:32 PM","Lower",09,"P02","Noon",12.545555555555556,"suraj karkee","41:00:13:15",39.20844833333333,-96.59387666666667,""
6501576,"Whole Data Set",1,37.03,37.97,896.82414,0,83.97,-8.78,150.27697125000003,824.565,2.192,0.405,0.186,0.409,3.623,0.274,0.272,0.454,62.24,2.19,0,"07/12/2026 12:33 PM","Upper",11,"P02","Noon",12.554722222222223,"suraj karkee","41:00:13:15",39.208418333333334,-96.59394499999999,""
6501575,"Whole Data Set",1,36.852,37.99,0.00016,397.844,69.956,-7.56,52.0684164,202.286,1.486,0.572,0.172,0.256,4.011,0.822,0.241,-0.064,67.36,0.21,0.064,"07/12/2026 12:33 PM","Middle",11,"P02","Noon",12.563611111111111,"suraj karkee","41:00:13:15",39.208425000000005,-96.59393833333334,""
6501574,"Whole Data Set",1,37.997,38.02,0.0014,123.96,59.333,-6.83,224.472816,1690.944,3.515,0.295,0.156,0.549,4.415,0.481,0.177,0.342,69.39,0.24,0.174,"07/12/2026 12:34 PM","Lower",11,"P02","Noon",12.5725,"suraj karkee","41:00:13:15",39.208418333333334,-96.59392166666666,""
6501573,"Whole Data Set",1,38.004,38.1,0.00096,217.272,58.9,-5.59,215.92047689999995,1701.501,3.283,0.282,0.168,0.55,4.157,0.446,0.163,0.391,65.81,0.26,0.209,"07/12/2026 12:35 PM","Upper",04,"P01","Noon",12.594444444444445,"suraj karkee","41:00:13:15",39.20835666666667,-96.59385499999999,""
6501572,"Whole Data Set",1,35.69,38.1,0.00067,226.824,55.948,-6.33,159.38574930000001,929.634,2.885,0.381,0.159,0.46,3.874,0.337,0.283,0.38,67.91,0.21,0.152,"07/12/2026 12:36 PM","Middle",04,"P01","Noon",12.603333333333333,"suraj karkee","41:00:13:15",39.20835666666667,-96.59382166666667,""
6501571,"Whole Data Set",1,36.271,38.11,0.00022,365.927,47.805,-6.78,63.4084065,258.546,1.683,0.545,0.17,0.285,4.883,0.62,0.423,-0.043,67.96,0.21,0.081,"07/12/2026 12:36 PM","Lower",04,"P01","Noon",12.613055555555555,"suraj karkee","41:00:13:15",39.20835833333333,-96.59384999999999,""
6501570,"Whole Data Set",1,37.369,38.15,0.00034,228.496,74.106,-7.46,59.4804762,252.732,1.719,0.523,0.175,0.302,2.792,1.002,-0.117,0.116,67.67,0.37,0.078,"07/12/2026 12:37 PM","Upper",05,"P01","Noon",12.6225,"suraj karkee","41:00:13:15",39.20840666666666,-96.593835,""
6501569,"Whole Data Set",1,36.311,38.17,0.00099,224.45,53.672,-5.36,211.19375025000002,1489.903,5.075,0.315,0.113,0.572,4.872,0.561,0.366,0.073,67.41,0.22,0.222,"07/12/2026 12:37 PM","Middle",05,"P01","Noon",12.631666666666668,"suraj karkee","41:00:13:15",39.208373333333334,-96.59384833333334,""
